arch,symbol,dll,export,lib
x64,GetConsoleHistoryInfo,KERNEL32.dll,GetConsoleHistoryInfo,kernel32.Lib
x64,GetConsoleMode,KERNEL32.dll,GetConsoleMode,kernel32.Lib
x64,GetConsoleMode,api-ms-win-core-console-l1-1-0.dll,GetConsoleMode,mincore.lib
x64,GetConsoleOriginalTitleA,KERNEL32.dll,GetConsoleOriginalTitleA,kernel32.Lib
x64,GetConsoleOriginalTitleW,KERNEL32.dll,GetConsoleOriginalTitleW,kernel32.Lib
x64,GetConsoleOutputCP,KERNEL32.dll,GetConsoleOutputCP,kernel32.Lib
x64,GetConsoleOutputCP,api-ms-win-core-console-l1-1-0.dll,GetConsoleOutputCP,mincore.lib
x64,GetConsoleProcessList,KERNEL32.dll,GetConsoleProcessList,kernel32.Lib
x64,GetConsoleScreenBufferInfo,KERNEL32.dll,GetConsoleScreenBufferInfo,kernel32.Lib
x64,GetConsoleScreenBufferInfo,api-ms-win-core-console-l2-1-0.dll,GetConsoleScreenBufferInfo,mincore.lib
x64,GetConsoleScreenBufferInfoEx,KERNEL32.dll,GetConsoleScreenBufferInfoEx,kernel32.Lib
x64,GetConsoleScreenBufferInfoEx,api-ms-win-core-console-l2-1-0.dll,GetConsoleScreenBufferInfoEx,mincore.lib
x64,GetConsoleSelectionInfo,KERNEL32.dll,GetConsoleSelectionInfo,kernel32.Lib
x64,GetConsoleTitleA,KERNEL32.dll,GetConsoleTitleA,kernel32.Lib
x64,GetConsoleTitleW,KERNEL32.dll,GetConsoleTitleW,kernel32.Lib
x64,GetConsoleTitleW,api-ms-win-core-console-l2-1-0.dll,GetConsoleTitleW,mincore.lib
x64,GetConsoleWindow,KERNEL32.dll,GetConsoleWindow,kernel32.Lib
x64,GetConvertStg,ole32.dll,GetConvertStg,Ole32.Lib
x64,GetCorePrinterDriversA,WINSPOOL.DRV,GetCorePrinterDriversA,WinSpool.Lib
x64,GetCorePrinterDriversW,WINSPOOL.DRV,GetCorePrinterDriversW,WinSpool.Lib
x64,GetCountColorProfileElements,mscms.dll,GetCountColorProfileElements,Mscms.Lib
x64,GetCrossSlideParameterInteractionContext,NInput.dll,GetCrossSlideParameterInteractionContext,ninput.lib
x64,GetCryptoTransform,infocardapi.dll,GetCryptoTransform,infocardapi.Lib
x64,GetCurrencyFormatA,KERNEL32.dll,GetCurrencyFormatA,kernel32.Lib
x64,GetCurrencyFormatEx,KERNEL32.dll,GetCurrencyFormatEx,kernel32.Lib
x64,GetCurrencyFormatW,KERNEL32.dll,GetCurrencyFormatW,kernel32.Lib
x64,GetCurrentActCtx,KERNEL32.dll,GetCurrentActCtx,kernel32.Lib
x64,GetCurrentApplicationUserModelId,KERNEL32.dll,GetCurrentApplicationUserModelId,kernel32.Lib
x64,GetCurrentClockTransactionManager,ktmw32.dll,GetCurrentClockTransactionManager,ktmw32.lib
x64,GetCurrentConsoleFont,KERNEL32.dll,GetCurrentConsoleFont,kernel32.Lib
x64,GetCurrentConsoleFontEx,KERNEL32.dll,GetCurrentConsoleFontEx,kernel32.Lib
x64,GetCurrentDirectoryA,KERNEL32.dll,GetCurrentDirectoryA,kernel32.Lib
x64,GetCurrentDirectoryA,api-ms-win-core-processenvironment-l1-2-0.dll,GetCurrentDirectoryA,mincore.lib
x64,GetCurrentDirectoryW,KERNEL32.dll,GetCurrentDirectoryW,kernel32.Lib
x64,GetCurrentDirectoryW,api-ms-win-core-processenvironment-l1-2-0.dll,GetCurrentDirectoryW,mincore.lib
x64,GetCurrentHwProfileA,ADVAPI32.dll,GetCurrentHwProfileA,AdvAPI32.Lib
x64,GetCurrentHwProfileW,ADVAPI32.dll,GetCurrentHwProfileW,AdvAPI32.Lib
x64,GetCurrentInputMessageSource,USER32.dll,GetCurrentInputMessageSource,User32.Lib
x64,GetCurrentObject,GDI32.dll,GetCurrentObject,Gdi32.Lib
x64,GetCurrentPackageFamilyName,KERNEL32.dll,GetCurrentPackageFamilyName,kernel32.Lib
x64,GetCurrentPackageFullName,KERNEL32.dll,GetCurrentPackageFullName,kernel32.Lib
x64,GetCurrentPackageId,KERNEL32.dll,GetCurrentPackageId,kernel32.Lib
x64,GetCurrentPackageInfo,KERNEL32.dll,GetCurrentPackageInfo,kernel32.Lib
x64,GetCurrentPackagePath,KERNEL32.dll,GetCurrentPackagePath,kernel32.Lib
x64,GetCurrentPositionEx,GDI32.dll,GetCurrentPositionEx,Gdi32.Lib
x64,GetCurrentPowerPolicies,POWRPROF.dll,GetCurrentPowerPolicies,powrprof.lib
x64,GetCurrentProcess,KERNEL32.dll,GetCurrentProcess,kernel32.Lib
x64,GetCurrentProcess,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentProcess,mincore.lib
x64,GetCurrentProcessExplicitAppUserModelID,SHELL32.dll,GetCurrentProcessExplicitAppUserModelID,shell32.lib
x64,GetCurrentProcessExplicitAppUserModelID,api-ms-win-downlevel-shell32-l1-1-0.dll,GetCurrentProcessExplicitAppUserModelID,mincore_downlevel.lib
x64,GetCurrentProcessId,KERNEL32.dll,GetCurrentProcessId,kernel32.Lib
x64,GetCurrentProcessId,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentProcessId,mincore.lib
x64,GetCurrentProcessorNumber,KERNEL32.dll,GetCurrentProcessorNumber,kernel32.Lib
x64,GetCurrentProcessorNumber,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentProcessorNumber,mincore.lib
x64,GetCurrentProcessorNumberEx,KERNEL32.dll,GetCurrentProcessorNumberEx,kernel32.Lib
x64,GetCurrentProcessorNumberEx,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentProcessorNumberEx,mincore.lib
x64,GetCurrentThemeName,UxTheme.dll,GetCurrentThemeName,Uxtheme.lib
x64,GetCurrentThread,KERNEL32.dll,GetCurrentThread,kernel32.Lib
x64,GetCurrentThread,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentThread,mincore.lib
x64,GetCurrentThreadCompartmentId,IPHLPAPI.DLL,GetCurrentThreadCompartmentId,IPHlpApi.Lib
x64,GetCurrentThreadCompartmentId,IPHLPAPI.DLL,GetCurrentThreadCompartmentId,mincore.lib
x64,GetCurrentThreadId,KERNEL32.dll,GetCurrentThreadId,kernel32.Lib
x64,GetCurrentThreadId,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentThreadId,mincore.lib
x64,GetCurrentThreadStackLimits,KERNEL32.dll,GetCurrentThreadStackLimits,kernel32.Lib
x64,GetCurrentThreadStackLimits,api-ms-win-core-processthreads-l1-1-1.dll,GetCurrentThreadStackLimits,mincore.lib
x64,GetCurrentTimeInSeconds,DNSAPI.dll,GetCurrentTimeInSeconds,DnsAPI.Lib
x64,GetCurrentTimeInSeconds,DNSAPI.dll,GetCurrentTimeInSeconds,mincore.lib
x64,GetCurrentUmsThread,KERNEL32.dll,GetCurrentUmsThread,kernel32.Lib
x64,GetCursor,USER32.dll,GetCursor,User32.Lib
x64,GetCursorInfo,USER32.dll,GetCursorInfo,User32.Lib
x64,GetCursorPos,USER32.dll,GetCursorPos,User32.Lib
x64,GetDC,USER32.dll,GetDC,User32.Lib
x64,GetDCBrushColor,GDI32.dll,GetDCBrushColor,Gdi32.Lib
x64,GetDCEx,USER32.dll,GetDCEx,User32.Lib
x64,GetDCOrgEx,GDI32.dll,GetDCOrgEx,Gdi32.Lib
x64,GetDCPenColor,GDI32.dll,GetDCPenColor,Gdi32.Lib
x64,GetDCRegionData,DCIMAN32.dll,GetDCRegionData,dciman32.lib
x64,GetDDSurfaceLocal,DDRAW.dll,GetDDSurfaceLocal,ddraw.lib
x64,GetDIBColorTable,GDI32.dll,GetDIBColorTable,Gdi32.Lib
x64,GetDIBits,GDI32.dll,GetDIBits,Gdi32.Lib
x64,GetDateFormatA,KERNEL32.dll,GetDateFormatA,kernel32.Lib
x64,GetDateFormatA,api-ms-win-core-datetime-l1-1-1.dll,GetDateFormatA,mincore.lib
x64,GetDateFormatEx,KERNEL32.dll,GetDateFormatEx,kernel32.Lib
x64,GetDateFormatEx,api-ms-win-core-datetime-l1-1-1.dll,GetDateFormatEx,mincore.lib
x64,GetDateFormatW,KERNEL32.dll,GetDateFormatW,kernel32.Lib
x64,GetDateFormatW,api-ms-win-core-datetime-l1-1-1.dll,GetDateFormatW,mincore.lib
x64,GetDefaultCommConfigA,KERNEL32.dll,GetDefaultCommConfigA,kernel32.Lib
x64,GetDefaultCommConfigW,KERNEL32.dll,GetDefaultCommConfigW,kernel32.Lib
x64,GetDefaultPrinterA,WINSPOOL.DRV,201,WinSpool.Lib
x64,GetDefaultPrinterW,WINSPOOL.DRV,203,WinSpool.Lib
x64,GetDefaultUserProfileDirectoryA,USERENV.dll,GetDefaultUserProfileDirectoryA,UserEnv.Lib
x64,GetDefaultUserProfileDirectoryA,USERENV.dll,GetDefaultUserProfileDirectoryA,mincore.lib
x64,GetDefaultUserProfileDirectoryW,USERENV.dll,GetDefaultUserProfileDirectoryW,UserEnv.Lib
x64,GetDefaultUserProfileDirectoryW,USERENV.dll,GetDefaultUserProfileDirectoryW,mincore.lib
x64,GetDeltaInfoA,msdelta.dll,GetDeltaInfoA,msdelta.lib
x64,GetDeltaInfoB,msdelta.dll,GetDeltaInfoB,msdelta.lib
x64,GetDeltaInfoW,msdelta.dll,GetDeltaInfoW,msdelta.lib
x64,GetDeltaSignatureA,msdelta.dll,GetDeltaSignatureA,msdelta.lib
x64,GetDeltaSignatureB,msdelta.dll,GetDeltaSignatureB,msdelta.lib
x64,GetDeltaSignatureW,msdelta.dll,GetDeltaSignatureW,msdelta.lib
x64,GetDesktopWindow,USER32.dll,GetDesktopWindow,User32.Lib
x64,GetDeviceCaps,GDI32.dll,GetDeviceCaps,Gdi32.Lib
x64,GetDeviceDefaultPrintTicketThunk,prntvpt.dll,GetDeviceDefaultPrintTicketThunk,prntvpt.lib
x64,GetDeviceDriverBaseNameA,PSAPI.DLL,GetDeviceDriverBaseNameA,Psapi.Lib
x64,GetDeviceDriverBaseNameW,PSAPI.DLL,GetDeviceDriverBaseNameW,Psapi.Lib
x64,GetDeviceDriverFileNameA,PSAPI.DLL,GetDeviceDriverFileNameA,Psapi.Lib
x64,GetDeviceDriverFileNameW,PSAPI.DLL,GetDeviceDriverFileNameW,Psapi.Lib
x64,GetDeviceGammaRamp,GDI32.dll,GetDeviceGammaRamp,Gdi32.Lib
x64,GetDeviceID,DSOUND.dll,9,dsound.lib
x64,GetDeviceNamespacesThunk,prntvpt.dll,GetDeviceNamespacesThunk,prntvpt.lib
x64,GetDevicePowerState,KERNEL32.dll,GetDevicePowerState,kernel32.Lib
x64,GetDevicesForIScsiSessionA,ISCSIDSC.dll,GetDevicesForIScsiSessionA,iscsidsc.lib
x64,GetDevicesForIScsiSessionW,ISCSIDSC.dll,GetDevicesForIScsiSessionW,iscsidsc.lib
x64,GetDialogBaseUnits,USER32.dll,GetDialogBaseUnits,User32.Lib
x64,GetDiskFreeSpaceA,KERNEL32.dll,GetDiskFreeSpaceA,kernel32.Lib
x64,GetDiskFreeSpaceA,api-ms-win-core-file-l1-2-0.dll,GetDiskFreeSpaceA,mincore.lib
x64,GetDiskFreeSpaceExA,KERNEL32.dll,GetDiskFreeSpaceExA,kernel32.Lib
x64,GetDiskFreeSpaceExA,api-ms-win-core-file-l1-2-0.dll,GetDiskFreeSpaceExA,mincore.lib
x64,GetDiskFreeSpaceExW,KERNEL32.dll,GetDiskFreeSpaceExW,kernel32.Lib
x64,GetDiskFreeSpaceExW,api-ms-win-core-file-l1-2-0.dll,GetDiskFreeSpaceExW,mincore.lib
x64,GetDiskFreeSpaceW,KERNEL32.dll,GetDiskFreeSpaceW,kernel32.Lib
x64,GetDiskFreeSpaceW,api-ms-win-core-file-l1-2-0.dll,GetDiskFreeSpaceW,mincore.lib
x64,GetDiskInfoA,WININET.dll,102,WinInet.Lib
x64,GetDispenserManager,MTxDM.dll,GetDispenserManager,mtxdm.lib
x64,GetDisplayAutoRotationPreferences,USER32.dll,GetDisplayAutoRotationPreferences,User32.Lib
x64,GetDisplayConfigBufferSizes,USER32.dll,GetDisplayConfigBufferSizes,User32.Lib
x64,GetDisplayNameFromADsPath,dsuiext.dll,574,DSUIExt.Lib
x64,GetDlgCtrlID,USER32.dll,GetDlgCtrlID,User32.Lib
x64,GetDlgItem,USER32.dll,GetDlgItem,User32.Lib
x64,GetDlgItemInt,USER32.dll,GetDlgItemInt,User32.Lib
x64,GetDlgItemTextA,USER32.dll,GetDlgItemTextA,User32.Lib
x64,GetDlgItemTextW,USER32.dll,GetDlgItemTextW,User32.Lib
x64,GetDllDirectoryA,KERNEL32.dll,GetDllDirectoryA,kernel32.Lib
x64,GetDllDirectoryW,KERNEL32.dll,GetDllDirectoryW,kernel32.Lib
x64,GetDllVersion,Cabinet.dll,1,Cabinet.Lib
x64,GetDllVersion,Cabinet.dll,1,mincore.lib
x64,GetDnsRootAlias,NTDSA.dll,GetDnsRootAlias,ntdsa.lib
x64,GetDocumentBitStg,ole32.dll,GetDocumentBitStg,Ole32.Lib
x64,GetDoubleClickTime,USER32.dll,GetDoubleClickTime,User32.Lib
x64,GetDriveTypeA,KERNEL32.dll,GetDriveTypeA,kernel32.Lib
x64,GetDriveTypeA,api-ms-win-core-file-l1-2-0.dll,GetDriveTypeA,mincore.lib
x64,GetDriveTypeW,KERNEL32.dll,GetDriveTypeW,kernel32.Lib
x64,GetDriveTypeW,api-ms-win-core-file-l1-2-0.dll,GetDriveTypeW,mincore.lib
x64,GetDriverModuleHandle,WINMM.dll,GetDriverModuleHandle,WinMM.Lib
x64,GetDurationFormat,KERNEL32.dll,GetDurationFormat,kernel32.Lib
x64,GetDurationFormatEx,KERNEL32.dll,GetDurationFormatEx,kernel32.Lib
x64,GetDynamicTimeZoneInformation,KERNEL32.dll,GetDynamicTimeZoneInformation,kernel32.Lib
x64,GetDynamicTimeZoneInformation,api-ms-win-core-timezone-l1-1-0.dll,GetDynamicTimeZoneInformation,mincore.lib
x64,GetDynamicTimeZoneInformationEffectiveYears,ADVAPI32.dll,GetDynamicTimeZoneInformationEffectiveYears,AdvAPI32.Lib
x64,GetDynamicTimeZoneInformationEffectiveYears,api-ms-win-core-timezone-l1-1-0.dll,GetDynamicTimeZoneInformationEffectiveYears,mincore.lib
x64,GetEffectiveClientRect,COMCTL32.dll,4,ComCtl32.Lib
x64,GetEffectiveRightsFromAclA,ADVAPI32.dll,GetEffectiveRightsFromAclA,AdvAPI32.Lib
x64,GetEffectiveRightsFromAclW,ADVAPI32.dll,GetEffectiveRightsFromAclW,AdvAPI32.Lib
x64,GetEnabledXStateFeatures,KERNEL32.dll,GetEnabledXStateFeatures,kernel32.Lib
x64,GetEncryptedFileMetadata,ADVAPI32.dll,GetEncryptedFileMetadata,AdvAPI32.Lib
x64,GetEndpointGuidFromEndpointId,MMDevAPI.DLL,8,mmdevapi.lib
x64,GetEnhMetaFileA,GDI32.dll,GetEnhMetaFileA,Gdi32.Lib
x64,GetEnhMetaFileBits,GDI32.dll,GetEnhMetaFileBits,Gdi32.Lib
x64,GetEnhMetaFileDescriptionA,GDI32.dll,GetEnhMetaFileDescriptionA,Gdi32.Lib
x64,GetEnhMetaFileDescriptionW,GDI32.dll,GetEnhMetaFileDescriptionW,Gdi32.Lib
x64,GetEnhMetaFileHeader,GDI32.dll,GetEnhMetaFileHeader,Gdi32.Lib
x64,GetEnhMetaFilePaletteEntries,GDI32.dll,GetEnhMetaFilePaletteEntries,Gdi32.Lib
x64,GetEnhMetaFilePixelFormat,GDI32.dll,GetEnhMetaFilePixelFormat,Gdi32.Lib
x64,GetEnhMetaFileW,GDI32.dll,GetEnhMetaFileW,Gdi32.Lib
x64,GetEnlistmentId,ktmw32.dll,GetEnlistmentId,ktmw32.lib
x64,GetEnlistmentRecoveryInformation,ktmw32.dll,GetEnlistmentRecoveryInformation,ktmw32.lib
x64,GetEnumString,NETSH.EXE,GetEnumString,NetSh.Lib
x64,GetEnvironmentStrings,KERNEL32.dll,GetEnvironmentStrings,kernel32.Lib
x64,GetEnvironmentStrings,api-ms-win-core-processenvironment-l1-2-0.dll,GetEnvironmentStrings,mincore.lib
x64,GetEnvironmentStringsA,KERNEL32.dll,GetEnvironmentStringsA,kernel32.Lib
x64,GetEnvironmentStringsW,KERNEL32.dll,GetEnvironmentStringsW,kernel32.Lib
x64,GetEnvironmentStringsW,api-ms-win-core-processenvironment-l1-2-0.dll,GetEnvironmentStringsW,mincore.lib
x64,GetEnvironmentVariableA,KERNEL32.dll,GetEnvironmentVariableA,kernel32.Lib
x64,GetEnvironmentVariableA,api-ms-win-core-processenvironment-l1-2-0.dll,GetEnvironmentVariableA,mincore.lib
x64,GetEnvironmentVariableW,KERNEL32.dll,GetEnvironmentVariableW,kernel32.Lib
x64,GetEnvironmentVariableW,api-ms-win-core-processenvironment-l1-2-0.dll,GetEnvironmentVariableW,mincore.lib
x64,GetEraNameCountedString,KERNEL32.dll,GetEraNameCountedString,kernel32.Lib
x64,GetErrorInfo,OLEAUT32.dll,200,OleAut32.Lib
x64,GetErrorInfo,OLEAUT32.dll,200,mincore.lib
x64,GetErrorMode,KERNEL32.dll,GetErrorMode,kernel32.Lib
x64,GetErrorMode,api-ms-win-core-errorhandling-l1-1-1.dll,GetErrorMode,mincore.lib
x64,GetEventLogInformation,ADVAPI32.dll,GetEventLogInformation,AdvAPI32.Lib
x64,GetExitCodeProcess,KERNEL32.dll,GetExitCodeProcess,kernel32.Lib
x64,GetExitCodeProcess,api-ms-win-core-processthreads-l1-1-1.dll,GetExitCodeProcess,mincore.lib
x64,GetExitCodeThread,KERNEL32.dll,GetExitCodeThread,kernel32.Lib
x64,GetExitCodeThread,api-ms-win-core-processthreads-l1-1-1.dll,GetExitCodeThread,mincore.lib
x64,GetExpandedNameA,LZ32.dll,GetExpandedNameA,Lz32.Lib
x64,GetExpandedNameW,LZ32.dll,GetExpandedNameW,Lz32.Lib
x64,GetExplicitEntriesFromAclA,ADVAPI32.dll,GetExplicitEntriesFromAclA,AdvAPI32.Lib
x64,GetExplicitEntriesFromAclW,ADVAPI32.dll,GetExplicitEntriesFromAclW,AdvAPI32.Lib
x64,GetExtendedTcpTable,IPHLPAPI.DLL,GetExtendedTcpTable,IPHlpApi.Lib
x64,GetExtendedTcpTable,IPHLPAPI.DLL,GetExtendedTcpTable,mincore.lib
x64,GetExtendedUdpTable,IPHLPAPI.DLL,GetExtendedUdpTable,IPHlpApi.Lib
x64,GetExtendedUdpTable,IPHLPAPI.DLL,GetExtendedUdpTable,mincore.lib
x64,GetExtensionVersion,RpcProxy.dll,GetExtensionVersion,rpcproxy.lib
x64,GetFileAttributesA,KERNEL32.dll,GetFileAttributesA,kernel32.Lib
x64,GetFileAttributesA,api-ms-win-core-file-l1-2-0.dll,GetFileAttributesA,mincore.lib
x64,GetFileAttributesExA,KERNEL32.dll,GetFileAttributesExA,kernel32.Lib
x64,GetFileAttributesExA,api-ms-win-core-file-l1-2-0.dll,GetFileAttributesExA,mincore.lib
x64,GetFileAttributesExW,KERNEL32.dll,GetFileAttributesExW,kernel32.Lib
x64,GetFileAttributesExW,api-ms-win-core-file-l1-2-0.dll,GetFileAttributesExW,mincore.lib
x64,GetFileAttributesTransactedA,KERNEL32.dll,GetFileAttributesTransactedA,kernel32.Lib
x64,GetFileAttributesTransactedW,KERNEL32.dll,GetFileAttributesTransactedW,kernel32.Lib
x64,GetFileAttributesW,KERNEL32.dll,GetFileAttributesW,kernel32.Lib
x64,GetFileAttributesW,api-ms-win-core-file-l1-2-0.dll,GetFileAttributesW,mincore.lib
x64,GetFileBandwidthReservation,KERNEL32.dll,GetFileBandwidthReservation,kernel32.Lib
x64,GetFileInformationByHandle,KERNEL32.dll,GetFileInformationByHandle,kernel32.Lib
x64,GetFileInformationByHandle,api-ms-win-core-file-l1-2-0.dll,GetFileInformationByHandle,mincore.lib
x64,GetFileInformationByHandleEx,KERNEL32.dll,GetFileInformationByHandleEx,kernel32.Lib
x64,GetFileInformationByHandleEx,api-ms-win-core-file-l2-1-0.dll,GetFileInformationByHandleEx,mincore.lib
x64,GetFileMUIInfo,KERNEL32.dll,GetFileMUIInfo,kernel32.Lib
x64,GetFileMUIInfo,api-ms-win-core-localization-l1-2-0.dll,GetFileMUIInfo,mincore.lib
x64,GetFileMUIPath,KERNEL32.dll,GetFileMUIPath,kernel32.Lib
x64,GetFileMUIPath,api-ms-win-core-localization-l1-2-0.dll,GetFileMUIPath,mincore.lib
x64,GetFileNameFromBrowse,SHELL32.dll,63,shell32.lib
x64,GetFilePatchSignatureA,mspatcha.dll,GetFilePatchSignatureA,mspatcha.lib
x64,GetFilePatchSignatureA,mspatchc.dll,GetFilePatchSignatureA,mspatchc.lib
x64,GetFilePatchSignatureByBuffer,mspatcha.dll,GetFilePatchSignatureByBuffer,mspatcha.lib
x64,GetFilePatchSignatureByBuffer,mspatchc.dll,GetFilePatchSignatureByBuffer,mspatchc.lib
x64,GetFilePatchSignatureByHandle,mspatcha.dll,GetFilePatchSignatureByHandle,mspatcha.lib
x64,GetFilePatchSignatureByHandle,mspatchc.dll,GetFilePatchSignatureByHandle,mspatchc.lib
x64,GetFilePatchSignatureW,mspatcha.dll,GetFilePatchSignatureW,mspatcha.lib
x64,GetFilePatchSignatureW,mspatchc.dll,GetFilePatchSignatureW,mspatchc.lib
x64,GetFileSecurityA,ADVAPI32.dll,GetFileSecurityA,AdvAPI32.Lib
x64,GetFileSecurityW,ADVAPI32.dll,GetFileSecurityW,AdvAPI32.Lib
x64,GetFileSecurityW,api-ms-win-downlevel-advapi32-l1-1-0.dll,GetFileSecurityW,mincore_downlevel.lib
x64,GetFileSecurityW,api-ms-win-security-base-l1-2-0.dll,GetFileSecurityW,mincore.lib
x64,GetFileSize,KERNEL32.dll,GetFileSize,kernel32.Lib
x64,GetFileSize,api-ms-win-core-file-l1-2-0.dll,GetFileSize,mincore.lib
x64,GetFileSizeEx,KERNEL32.dll,GetFileSizeEx,kernel32.Lib
x64,GetFileSizeEx,api-ms-win-core-file-l1-2-0.dll,GetFileSizeEx,mincore.lib
x64,GetFileTime,KERNEL32.dll,GetFileTime,kernel32.Lib
x64,GetFileTime,api-ms-win-core-file-l1-2-0.dll,GetFileTime,mincore.lib
x64,GetFileTitleA,COMDLG32.dll,GetFileTitleA,ComDlg32.Lib
x64,GetFileTitleW,COMDLG32.dll,GetFileTitleW,ComDlg32.Lib
x64,GetFileType,KERNEL32.dll,GetFileType,kernel32.Lib
x64,GetFileType,api-ms-win-core-file-l1-2-0.dll,GetFileType,mincore.lib
x64,GetFileVersion,mscoree.dll,GetFileVersion,mscoree.lib
x64,GetFileVersionInfoA,VERSION.dll,GetFileVersionInfoA,Version.Lib
x64,GetFileVersionInfoExW,VERSION.dll,GetFileVersionInfoExW,Version.Lib
x64,GetFileVersionInfoExW,api-ms-win-core-version-l1-1-0.dll,GetFileVersionInfoExW,mincore.lib
x64,GetFileVersionInfoExW,api-ms-win-downlevel-version-l1-1-0.dll,GetFileVersionInfoExW,mincore_downlevel.lib
x64,GetFileVersionInfoSizeA,VERSION.dll,GetFileVersionInfoSizeA,Version.Lib
x64,GetFileVersionInfoSizeExW,VERSION.dll,GetFileVersionInfoSizeExW,Version.Lib
x64,GetFileVersionInfoSizeExW,api-ms-win-core-version-l1-1-0.dll,GetFileVersionInfoSizeExW,mincore.lib
x64,GetFileVersionInfoSizeExW,api-ms-win-downlevel-version-l1-1-0.dll,GetFileVersionInfoSizeExW,mincore_downlevel.lib
x64,GetFileVersionInfoSizeW,VERSION.dll,GetFileVersionInfoSizeW,Version.Lib
x64,GetFileVersionInfoW,VERSION.dll,GetFileVersionInfoW,Version.Lib
x64,GetFilterVersion,RpcProxy.dll,GetFilterVersion,rpcproxy.lib
x64,GetFinalPathNameByHandleA,KERNEL32.dll,GetFinalPathNameByHandleA,kernel32.Lib
x64,GetFinalPathNameByHandleA,api-ms-win-core-file-l1-2-0.dll,GetFinalPathNameByHandleA,mincore.lib
x64,GetFinalPathNameByHandleW,KERNEL32.dll,GetFinalPathNameByHandleW,kernel32.Lib
x64,GetFinalPathNameByHandleW,api-ms-win-core-file-l1-2-0.dll,GetFinalPathNameByHandleW,mincore.lib
x64,GetFirmwareEnvironmentVariableA,KERNEL32.dll,GetFirmwareEnvironmentVariableA,kernel32.Lib
x64,GetFirmwareEnvironmentVariableExA,KERNEL32.dll,GetFirmwareEnvironmentVariableExA,kernel32.Lib
x64,GetFirmwareEnvironmentVariableExW,KERNEL32.dll,GetFirmwareEnvironmentVariableExW,kernel32.Lib
x64,GetFirmwareEnvironmentVariableExW,api-ms-win-core-firmware-l1-1-0.dll,GetFirmwareEnvironmentVariableExW,mincore.lib
x64,GetFirmwareEnvironmentVariableW,KERNEL32.dll,GetFirmwareEnvironmentVariableW,kernel32.Lib
x64,GetFirmwareEnvironmentVariableW,api-ms-win-core-firmware-l1-1-0.dll,GetFirmwareEnvironmentVariableW,mincore.lib
x64,GetFirmwareType,KERNEL32.dll,GetFirmwareType,kernel32.Lib
x64,GetFirstService,SSDPAPI.dll,GetFirstService,ssdpapi.lib
x64,GetFirstServiceEx,SSDPAPI.dll,GetFirstServiceEx,ssdpapi.lib
x64,GetFocus,USER32.dll,GetFocus,User32.Lib
x64,GetFontAssocStatus,GDI32.dll,GetFontAssocStatus,Gdi32.Lib
x64,GetFontData,GDI32.dll,GetFontData,Gdi32.Lib
x64,GetFontLanguageInfo,GDI32.dll,GetFontLanguageInfo,Gdi32.Lib
x64,GetFontResourceInfoW,GDI32.dll,GetFontResourceInfoW,Gdi32.Lib
x64,GetFontUnicodeRanges,GDI32.dll,GetFontUnicodeRanges,Gdi32.Lib
x64,GetForegroundWindow,USER32.dll,GetForegroundWindow,User32.Lib
x64,GetFormA,WINSPOOL.DRV,GetFormA,WinSpool.Lib
x64,GetFormW,SPOOLSS.DLL,GetFormW,spoolss.lib
x64,GetFormW,WINSPOOL.DRV,GetFormW,WinSpool.Lib
x64,GetFriendlyIfIndex,IPHLPAPI.DLL,GetFriendlyIfIndex,IPHlpApi.Lib
x64,GetFriendlyIfIndex,IPHLPAPI.DLL,GetFriendlyIfIndex,mincore.lib
x64,GetFullPathNameA,KERNEL32.dll,GetFullPathNameA,kernel32.Lib
x64,GetFullPathNameA,api-ms-win-core-file-l1-2-0.dll,GetFullPathNameA,mincore.lib
x64,GetFullPathNameTransactedA,KERNEL32.dll,GetFullPathNameTransactedA,kernel32.Lib
x64,GetFullPathNameTransactedW,KERNEL32.dll,GetFullPathNameTransactedW,kernel32.Lib
x64,GetFullPathNameW,KERNEL32.dll,GetFullPathNameW,kernel32.Lib
x64,GetFullPathNameW,api-ms-win-core-file-l1-2-0.dll,GetFullPathNameW,mincore.lib
x64,GetGPOListA,USERENV.dll,GetGPOListA,UserEnv.Lib
x64,GetGPOListA,USERENV.dll,GetGPOListA,mincore.lib
x64,GetGPOListW,USERENV.dll,GetGPOListW,UserEnv.Lib
x64,GetGPOListW,USERENV.dll,GetGPOListW,mincore.lib
x64,GetGUIThreadInfo,USER32.dll,GetGUIThreadInfo,User32.Lib
x64,GetGeoInfoA,KERNEL32.dll,GetGeoInfoA,kernel32.Lib
x64,GetGeoInfoW,KERNEL32.dll,GetGeoInfoW,kernel32.Lib
x64,GetGeoInfoW,api-ms-win-core-localization-l1-2-0.dll,GetGeoInfoW,mincore.lib
x64,GetGestureConfig,USER32.dll,GetGestureConfig,User32.Lib
x64,GetGestureExtraArgs,USER32.dll,GetGestureExtraArgs,User32.Lib
x64,GetGestureInfo,USER32.dll,GetGestureInfo,User32.Lib
x64,GetGlyphIndicesA,GDI32.dll,GetGlyphIndicesA,Gdi32.Lib
