symbol,version
DhcpHlprAddV4PolicyCondition,8.0
DhcpHlprAddV4PolicyExpr,8.0
DhcpHlprAddV4PolicyRange,8.0
DhcpHlprCreateV4Policy,8.0
DhcpHlprFreeV4Policy,8.0
DhcpHlprFreeV4PolicyArray,8.0
DhcpHlprIsV4PolicySingleUC,8.0
DhcpHlprIsV4PolicyValid,8.0
DhcpHlprIsV4PolicyWellFormed,8.0
DhcpHlprModifyV4PolicyExpr,8.0
DhcpHlprResetV4PolicyExpr,8.0
DhcpQueryLeaseInfoArray,8.0
DhcpV4AddPolicyRange,8.0
DhcpV4CreateClientInfo,8.0
DhcpV4CreatePolicy,8.0
DhcpV4DeletePolicy,8.0
DhcpV4EnumPolicies,8.0
DhcpV4EnumSubnetClients,8.0
DhcpV4EnumSubnetReservations,8.0
DhcpV4FailoverAddScopeToRelationship,8.0
DhcpV4FailoverCreateRelationship,8.0
DhcpV4FailoverDeleteRelationship,8.0
DhcpV4FailoverDeleteScopeFromRelationship,8.0
DhcpV4FailoverEnumRelationship,8.0
DhcpV4FailoverGetAddressStatus,8.0
DhcpV4FailoverGetClientInfo,8.0
DhcpV4FailoverGetRelationship,8.0
DhcpV4FailoverGetScopeRelationship,8.0
DhcpV4FailoverGetScopeStatistics,8.0
DhcpV4FailoverGetSystemTime,8.0
DhcpV4FailoverSetRelationship,8.0
DhcpV4FailoverTriggerAddrAllocation,8.0
DhcpV4GetAllOptionValues,8.0
DhcpV4GetClientInfo,8.0
DhcpV4GetFreeIPAddress,8.0
DhcpV4GetOptionValue,8.0
DhcpV4GetPolicy,8.0
DhcpV4QueryPolicyEnforcement,8.0
DhcpV4RemoveOptionValue,8.0
DhcpV4RemovePolicyRange,8.0
DhcpV4SetOptionValue,8.0
DhcpV4SetOptionValues,8.0
DhcpV4SetPolicy,8.0
DhcpV4SetPolicyEnforcement,8.0
DhcpV6CreateClientInfo,8.0
DhcpV6GetFreeIPAddress,8.0
DhcpV6GetStatelessStatistics,8.0
DhcpV6GetStatelessStoreParams,8.0
DhcpV6SetStatelessStoreParams,8.0
Dhcpv6CApiCleanup,8.0
Dhcpv6CApiInitialize,8.0
Dhcpv6EnableDhcp,8.0
Dhcpv6FreeLeaseInfoArray,8.0
Dhcpv6QueryLeaseInfoArray,8.0
DibChangeData,8.0
DibClone,8.0
DibCopy,8.0
DibDraw,8.0
DibEnumFormat,8.0
DibEqual,8.0
DibGetData,8.0
DibQueryBounds,8.0
DibRelease,8.0
DibSaveToStream,8.0
DirAddEntry,8.0
DirBind,8.0
DirCompare,8.0
DirErrorToNtStatus,8.0
DirErrorToWinError,8.0
DirFindEntry,8.0
DirGetDomainHandle,8.0
DirModifyDN,8.0
DirModifyEntry,8.0
DirNotifyRegister,8.0
DirNotifyUnRegister,8.0
DirOperationControl,8.0
DirPrepareForImpersonate,8.0
DirProtectEntry,8.0
DirRead,8.0
DirRemoveEntry,8.0
DirReplicaAdd,8.0
DirReplicaDelete,8.0
DirReplicaDemote,8.0
DirReplicaGetDemoteTarget,8.0
DirReplicaModify,8.0
DirReplicaReferenceUpdate,8.0
DirReplicaReplSingleObj,8.0
DirReplicaSetCredentials,8.0
DirReplicaSynchronize,8.0
DirSearch,8.0
DirStopImpersonating,8.0
DirTransactControl,8.0
DirectDrawCreate,8.0
DirectDrawCreateClipper,8.0
DirectDrawCreateEx,8.0
DirectDrawEnumerateA,8.0
DirectDrawEnumerateExA,8.0
DirectDrawEnumerateExW,8.0
DirectDrawEnumerateW,8.0
DisableFirewallRule,8.0
DllAllocSplMem,8.0
DllAllocSplStr,8.0
DllCreate,8.0
DllCreateFromClip,8.0
DllCreateFromFile,8.0
DllCreateFromTemplate,8.0
DllCreateLinkFromClip,8.0
DllCreateLinkFromFile,8.0
DllFreeSplMem,8.0
DllFreeSplStr,8.0
DllLoadFromStream,8.0
DllReallocSplMem,8.0
DllReallocSplStr,8.0
DnsCancelQuery,8.0
DnsDisableIdnEncoding,8.0
DnsIsNSECType,8.0
DnsQueryEx,8.0
Dns_CacheServiceCleanup,8.0
Dns_CacheServiceInit,8.0
DoAssert,8.0
DoLogEventAndTrace,8.0
DoLogEventW,8.0
DoLogOverride,8.0
DoLogUnhandledError,8.0
DoRequest,8.0
DoRequestAsync,8.0
DocWndProc,8.0
DosPathToSessionPathW,8.0
DownloadFile,8.0
DpxNewJobEx,8.0
DpxRestoreJobEx,8.0
DsAddCloneDCW,8.0
DsCanRODCHostNdncForNetLogon,8.0
DsChangeBootOptions,8.0
DsCheckConstraint,8.0
DsFreeCloneDcResult,8.0
DsFreeDomainControllerInfoForNetLogon,8.0
DsFreeServersAndSitesForNetLogon,8.0
DsGetBootOptions,8.0
DsGetDefaultObjCategory,8.0
DsGetDomainControllerInfoForNetLogon,8.0
DsGetEventConfig,8.0
DsGetServersAndSitesForNetLogon,8.0
DsInitialize,8.0
DsInitializeForSAM,8.0
DsIsBeingBackSynced,8.0
DsIsDCReadOnly,8.0
DsIsDLLLoaded,8.0
DsLoadDLL,8.0
DsPrepareUninitialize,8.0
DsQueryDnsHostNameForNetLogon,8.0
DsRegisterServiceStateCallback,8.0
DsTraceEvent,8.0
DsUninitialize,8.0
DsUninitializeForServiceStartError,8.0
DsUnloadDLL,8.0
DsUnregisterServiceStateCallback,8.0
DsWaitUntilDelayedStartupIsDone,8.0
DsaDisableUpdates,8.0
DsaEnableUpdates,8.0
DsaSetInstallCallback,8.0
DwmRenderGesture,8.0
DwmShowContact,8.0
DwmTetherContact,8.0
DwmTransitionOwnedWindow,8.0
EapHostPeerCreateMethodConfiguration,8.0
EfsUtilGetCurrentKey,8.0
EnableFirewallRule,8.0
EnableMouseInPointer,8.0
EnableSessionForMMCSS,8.0
EndRegisterPropChangeNotificationEx,8.0
EnterSynchronizationBarrier,8.0
EnumDynamicTimeZoneInformation,8.0
EnumForTerminate,8.0
EnumJobNamedProperties,8.0
EnumerateVirtualDiskMetadata,8.0
ErrActivate,8.0
ErrClose,8.0
ErrCopyFromLink,8.0
ErrExecute,8.0
ErrGetUpdateOptions,8.0
ErrObjectConvert,8.0
ErrObjectLong,8.0
ErrQueryOpen,8.0
ErrQueryOutOfDate,8.0
ErrQueryProtocol,8.0
ErrReconnect,8.0
ErrSetBounds,8.0
ErrSetData,8.0
ErrSetHostNames,8.0
ErrSetTargetDevice,8.0
ErrSetUpdateOptions,8.0
ErrShow,8.0
ErrUpdate,8.0
EtwCreateTraceInstanceId,8.0
EtwDeliverDataBlock,8.0
EtwEnumerateProcessRegGuids,8.0
EtwEventActivityIdControl,8.0
EtwEventEnabled,8.0
EtwEventProviderEnabled,8.0
EtwEventRegister,8.0
EtwEventSetInformation,8.0
EtwEventUnregister,8.0
EtwEventWrite,8.0
EtwEventWriteEndScenario,8.0
EtwEventWriteEx,8.0
EtwEventWriteFull,8.0
EtwEventWriteNoRegistration,8.0
EtwEventWriteStartScenario,8.0
EtwEventWriteString,8.0
EtwEventWriteTransfer,8.0
EtwGetTraceEnableFlags,8.0
EtwGetTraceEnableLevel,8.0
EtwGetTraceLoggerHandle,8.0
EtwLogTraceEvent,8.0
EtwNotificationRegister,8.0
EtwNotificationUnregister,8.0
EtwProcessPrivateLoggerRequest,8.0
EtwRegisterSecurityProvider,8.0
EtwRegisterTraceGuidsA,8.0
EtwRegisterTraceGuidsW,8.0
EtwReplyNotification,8.0
EtwSendNotification,8.0
EtwTraceEventInstance,8.0
EtwTraceMessage,8.0
EtwTraceMessageVa,8.0
EtwUnregisterTraceGuids,8.0
EtwWriteUMSecurityEvent,8.0
EtwpCreateEtwThread,8.0
EtwpGetCpuSpeed,8.0
EvaluateProximityToPolygon,8.0
EvaluateProximityToRect,8.0
EventGuidToName,8.0
EventNameFree,8.0
EventSetInformation,8.0
FeClientInitialize,8.0
FhQueryConfiguredUsersCount,8.0
FhServiceBlockBackup,8.0
FhServiceClearProtectionState,8.0
FhServiceClosePipe,8.0
FhServiceEnterMaintenanceMode,8.0
FhServiceExitMaintenanceMode,8.0
FhServiceMigrationFinished,8.0
FhServiceMigrationStarting,8.0
FhServiceOpenPipe,8.0
FhServiceReloadConfiguration,8.0
FhServiceStartBackup,8.0
FhServiceStopBackup,8.0
FhServiceUnblockBackup,8.0
FilterAttach,8.0
FilterAttachAtAltitude,8.0
FilterClose,8.0
FilterConnectCommunicationPort,8.0
FilterCreate,8.0
FilterDetach,8.0
FilterFindClose,8.0
FilterFindFirst,8.0
FilterFindNext,8.0
FilterGetDosName,8.0
FilterGetInformation,8.0
FilterGetMessage,8.0
FilterInstanceClose,8.0
FilterInstanceCreate,8.0
FilterInstanceFindClose,8.0
FilterInstanceFindFirst,8.0
FilterInstanceFindNext,8.0
FilterInstanceGetInformation,8.0
FilterLoad,8.0
FilterReplyMessage,8.0
FilterSendMessage,8.0
FilterUnload,8.0
FilterVolumeClose,8.0
FilterVolumeFindClose,8.0
FilterVolumeFindFirst,8.0
FilterVolumeFindNext,8.0
FilterVolumeInstanceFindClose,8.0
FilterVolumeInstanceFindFirst,8.0
FilterVolumeInstanceFindNext,8.0
FindItemWnd,8.0
FindNetbiosDomainName,8.0
FindServices,8.0
FindServicesCallback,8.0
FindServicesCallbackEx,8.0
FindServicesCancel,8.0
FindServicesClose,8.0
FindServicesEx,8.0
FindServicesOnNetworkCallbackEx,8.0
FlushDeviceTopologyCache,8.0
FormatPrinterForRegistryKey,8.0
FormatRegistryKeyForPrinter,8.0
FreeAttributes,8.0
FreeDemotionInfo,8.0
FreeOtherNames,8.0
FreePrintNamedPropertyArray,8.0
FreePrintPropertyValue,8.0
FreeSsdpMessage,8.0
FreeSsdpMessageEx,8.0
FwXmlAddAttributeToAttributeList,8.0
FwXmlGetRemainder,8.0
FwXmlParseStream,8.0
FwpiExpandCriteria0,8.0
FwpiFreeCriteria0,8.0
FwpmConnectionCreateEnumHandle0,8.0
FwpmConnectionDestroyEnumHandle0,8.0
FwpmConnectionEnum0,8.0
FwpmConnectionGetById0,8.0
FwpmConnectionGetSecurityInfo0,8.0
FwpmConnectionSetSecurityInfo0,8.0
FwpmConnectionSubscribe0,8.0
FwpmConnectionUnsubscribe0,8.0
FwpmGetSidFromOnlineId0,8.0
FwpmIPsecTunnelAdd2,8.0
FwpmNetEventEnum2,8.0
FwpmNetEventSubscribe1,8.0
FwpmProviderContextAdd2,8.0
FwpmProviderContextEnum2,8.0
FwpmProviderContextGetById2,8.0
FwpmProviderContextGetByKey2,8.0
FwpmvSwitchEventSubscribe0,8.0
FwpmvSwitchEventUnsubscribe0,8.0
FwpmvSwitchEventsGetSecurityInfo0,8.0
FwpmvSwitchEventsSetSecurityInfo0,8.0
GCVerifyCacheLookup,8.0
GenChangeData,8.0
GenClone,8.0
GenCopy,8.0
GenDraw,8.0
GenEnumFormat,8.0
GenEqual,8.0
GenGetData,8.0
GenQueryBounds,8.0
GenRelease,8.0
GenSaveToStream,8.0
GenSetData,8.0
GenerateGPNotification,8.0
GenerateGroupPolicy,8.0
GenerateMediaEvent,8.0
GetActiveObjectExt,8.0
GetAddrInfoExCancel,8.0
GetAddrInfoExOverlappedResult,8.0
GetAppContainerAce,8.0
GetAppContainerFolderPath,8.0
GetAppContainerNamedObjectPath,8.0
GetAppContainerRegistryLocation,8.0
GetApplicationURL,8.0
GetApplicationUserModelId,8.0
GetAutoRotationState,8.0
GetCIMSSM,8.0
GetCPSUIUserData,8.0
GetCacheServerConnection,8.0
GetCachedSigningLevel,8.0
GetClassFromEndpointId,8.0
GetClusterNotifyV2,8.0
GetConfigDsName,8.0
GetConfigParam,8.0
GetConfigParamAllocW,8.0
GetConfigParamW,8.0
GetConfigurationInfo,8.0
GetConfigurationName,8.0
GetConfigurationNamesList,8.0
GetCrossSlideParameterInteractionContext,8.0
GetCurrentApplicationUserModelId,8.0
GetCurrentInputMessageSource,8.0
GetCurrentPackageFamilyName,8.0
GetCurrentPackageFullName,8.0
GetCurrentPackageId,8.0
GetCurrentPackageInfo,8.0
GetCurrentPackagePath,8.0
GetCurrentThreadStackLimits,8.0
GetDDSurfaceLocal,8.0
GetDisplayAutoRotationPreferences,8.0
GetDnsRootAlias,8.0
GetDynamicTimeZoneInformationEffectiveYears,8.0
GetEnabledXStateFeatures,8.0
GetEndpointGuidFromEndpointId,8.0
GetExtensionVersion,8.0
GetFilterVersion,8.0
GetFirmwareEnvironmentVariableExA,8.0
GetFirmwareEnvironmentVariableExW,8.0
GetFirmwareType,8.0
GetFirstService,8.0
GetFirstServiceEx,8.0
GetHostNameW,8.0
GetICifFileFromFile,8.0
GetICifRWFileFromFile,8.0
GetIUriPriv2,8.0
GetInertiaParameterInteractionContext,8.0
GetInteractionConfigurationInteractionContext,8.0
GetInternetPolicies,8.0
GetIpNetworkConnectionBandwidthEstimates,8.0
GetJobAttributes,8.0
GetJobAttributesEx,8.0
GetJobNamedPropertyValue,8.0
GetLongProfilePathName,8.0
GetMemoryErrorHandlingCapabilities,8.0
GetMessageHook,8.0
GetMouseWheelParameterInteractionContext,8.0
GetNetworkId,8.0
GetNextService,8.0
GetNextServiceEx,8.0
GetNotifyEventHandle,8.0
GetOptionIas,8.0
GetOsSafeBootMode,8.0
GetOverlappedResultEx,8.0
GetPackageFamilyName,8.0
GetPackageFullName,8.0
GetPackageId,8.0
GetPackageInfo,8.0
GetPackagePath,8.0
GetPackagesByPackageFamily,8.0
GetPointerCursorId,8.0
GetPointerDevice,8.0
GetPointerDeviceCursors,8.0
GetPointerDeviceProperties,8.0
GetPointerDeviceRects,8.0
GetPointerDevices,8.0
GetPointerFrameInfo,8.0
GetPointerFrameInfoHistory,8.0
GetPointerFramePenInfo,8.0
GetPointerFramePenInfoHistory,8.0
GetPointerFrameTouchInfo,8.0
GetPointerFrameTouchInfoHistory,8.0
GetPointerInfo,8.0
GetPointerInfoHistory,8.0
GetPointerPenInfo,8.0
GetPointerPenInfoHistory,8.0
GetPointerTouchInfo,8.0
GetPointerTouchInfoHistory,8.0
GetPointerType,8.0
GetPrintOutputInfo,8.0
GetPrinterDriverExW,8.0
GetProcessInformation,8.0
GetProcessMitigationPolicy,8.0
GetPropertyInteractionContext,8.0
GetRDNInfoExternal,8.0
GetRawPointerDeviceData,8.0
GetRestrictedErrorInfo,8.0
GetServerPolicy,8.0
GetSessionIdFromEndpointId,8.0
GetShrinkedSize,8.0
GetSocketErrorMessageW,8.0
GetSpoolerTlsIndexes,8.0
GetStateInteractionContext,8.0
GetStringConditionFromBinary,8.0
GetSurfaceFromDC,8.0
GetSystemTimePreciseAsFileTime,8.0
GetTaskVisibleWindow,8.0
GetThemeAnimationProperty,8.0
GetThemeAnimationTransform,8.0
GetThemeTimingFunction,8.0
GetThreadInformation,8.0
GetUmsSystemThreadInformation,8.0
GetUnpredictedMessagePos,8.0
GetUrlCacheEntryBinaryBlob,8.0
GetVirtualDiskMetadata,8.0
GetWindowFeedbackSetting,8.0
GetXStateFeaturesMask,8.0
GlobalAddAtomExA,8.0
GlobalAddAtomExW,8.0
GuidBasedDNSNameFromDSName,8.0
HBA_CloseAdapter,8.0
HBA_FreeLibrary,8.0
HBA_GetAdapterAttributes,8.0
HBA_GetAdapterName,8.0
HBA_GetAdapterPortAttributes,8.0
HBA_GetBindingCapability,8.0
HBA_GetBindingSupport,8.0
HBA_GetDiscoveredPortAttributes,8.0
HBA_GetEventBuffer,8.0
HBA_GetFC4Statistics,8.0
HBA_GetFCPStatistics,8.0
HBA_GetFcpPersistentBinding,8.0
HBA_GetFcpTargetMapping,8.0
HBA_GetFcpTargetMappingV2,8.0
HBA_GetNumberOfAdapters,8.0
HBA_GetPersistentBindingV2,8.0
HBA_GetPortAttributesByWWN,8.0
HBA_GetPortStatistics,8.0
HBA_GetRNIDMgmtInfo,8.0
HBA_GetVendorLibraryAttributes,8.0
HBA_GetVersion,8.0
HBA_GetWrapperLibraryAttributes,8.0
HBA_LoadLibrary,8.0
HBA_OpenAdapter,8.0
HBA_OpenAdapterByWWN,8.0
HBA_RefreshAdapterConfiguration,8.0
HBA_RefreshInformation,8.0
HBA_RegisterForAdapterAddEvents,8.0
HBA_RegisterForAdapterEvents,8.0
HBA_RegisterForAdapterPortEvents,8.0
HBA_RegisterForAdapterPortStatEvents,8.0
HBA_RegisterForLinkEvents,8.0
HBA_RegisterForTargetEvents,8.0
HBA_RegisterLibrary,8.0
HBA_RegisterLibraryV2,8.0
HBA_RemoveAllPersistentBindings,8.0
HBA_RemoveCallback,8.0
HBA_RemovePersistentBinding,8.0
HBA_ResetStatistics,8.0
HBA_ScsiInquiryV2,8.0
HBA_ScsiReadCapacityV2,8.0
HBA_ScsiReportLUNsV2,8.0
HBA_SendCTPassThru,8.0
HBA_SendCTPassThruV2,8.0
HBA_SendLIRR,8.0
HBA_SendRLS,8.0
HBA_SendRNID,8.0
HBA_SendRNIDV2,8.0
HBA_SendRPL,8.0
HBA_SendRPS,8.0
HBA_SendReadCapacity,8.0
HBA_SendReportLUNs,8.0
HBA_SendSRL,8.0
HBA_SendScsiInquiry,8.0
HBA_SetBindingSupport,8.0
HBA_SetPersistentBindingV2,8.0
HBA_SetRNIDMgmtInfo,8.0
HMACwithSHA,8.0
HMONITOR_UserFree,8.0
HMONITOR_UserFree64,8.0
HMONITOR_UserMarshal,8.0
HMONITOR_UserMarshal64,8.0
HMONITOR_UserSize,8.0
HMONITOR_UserSize64,8.0
HMONITOR_UserUnmarshal,8.0
HMONITOR_UserUnmarshal64,8.0
HSTRING_UserFree,8.0
HSTRING_UserFree64,8.0
HSTRING_UserMarshal,8.0
HSTRING_UserMarshal64,8.0
HSTRING_UserSize,8.0
HSTRING_UserSize64,8.0
HSTRING_UserUnmarshal,8.0
HSTRING_UserUnmarshal64,8.0
HasPolicyForegroundProcessingCompleted,8.0
HbaGetAdapterNameByDeviceInstanceId,8.0
HidD_FlushQueue,8.0
HidD_FreePreparsedData,8.0
HidD_GetAttributes,8.0
HidD_GetConfiguration,8.0
HidD_GetFeature,8.0
HidD_GetHidGuid,8.0
HidD_GetIndexedString,8.0
HidD_GetInputReport,8.0
HidD_GetManufacturerString,8.0
HidD_GetMsGenreDescriptor,8.0
HidD_GetNumInputBuffers,8.0
HidD_GetPhysicalDescriptor,8.0
HidD_GetPreparsedData,8.0
HidD_GetProductString,8.0
HidD_GetSerialNumberString,8.0
HidD_Hello,8.0
HidD_SetConfiguration,8.0
HidD_SetFeature,8.0
HidD_SetNumInputBuffers,8.0
HidD_SetOutputReport,8.0
HidP_GetButtonCaps,8.0
HidP_GetCaps,8.0
HidP_GetData,8.0
HidP_GetExtendedAttributes,8.0
HidP_GetLinkCollectionNodes,8.0
HidP_GetScaledUsageValue,8.0
HidP_GetSpecificButtonCaps,8.0
HidP_GetSpecificValueCaps,8.0
HidP_GetUsageValue,8.0
HidP_GetUsageValueArray,8.0
HidP_GetUsages,8.0
HidP_GetUsagesEx,8.0
HidP_GetValueCaps,8.0
HidP_InitializeReportForID,8.0
HidP_MaxDataListLength,8.0
HidP_MaxUsageListLength,8.0
HidP_SetData,8.0
HidP_SetScaledUsageValue,8.0
HidP_SetUsageValue,8.0
HidP_SetUsageValueArray,8.0
HidP_SetUsages,8.0
HidP_TranslateUsagesToI8042ScanCodes,8.0
HidP_UnsetUsages,8.0
HidP_UsageListDifference,8.0
HttpCloseDependencyHandle,8.0
HttpDuplicateDependencyHandle,8.0
HttpExtensionProc,8.0
HttpFilterProc,8.0
HttpOpenDependencyHandle,8.0
HttpPrepareUrl,8.0
HttpPushClose,8.0
HttpPushEnable,8.0
HttpPushWait,8.0
HttpWebSocketClose,8.0
HttpWebSocketCompleteUpgrade,8.0
HttpWebSocketQueryCloseStatus,8.0
HttpWebSocketReceive,8.0
HttpWebSocketSend,8.0
HttpWebSocketShutdown,8.0
IID_IClassAdmin,8.0
IID_IWSCProductList,8.0
IID_IWscProduct,8.0
IPsecGetKeyFromDictator0,8.0
IPsecKeyDictationCheck0,8.0
IPsecKeyManagerAddAndRegister0,8.0
IPsecKeyManagerGetSecurityInfoByKey0,8.0
IPsecKeyManagerSetSecurityInfoByKey0,8.0
IPsecKeyManagerUnregisterAndDelete0,8.0
IPsecKeyManagersGet0,8.0
IPsecKeyNotification0,8.0
IPsecSaContextAddInboundAndTrackConnection,8.0
IPsecSaContextAddOutboundAndTrackConnection,8.0
IPsecSaContextSubscribe0,8.0
IPsecSaContextSubscriptionsGet0,8.0
IPsecSaContextUnsubscribe0,8.0
I_RpcBindingInqClientTokenAttributes,8.0
I_RpcBindingIsServerLocal,8.0
I_RpcBindingSetPrivateOption,8.0
I_RpcGetDefaultSD,8.0
I_RpcOpenClientProcess,8.0
I_SystemFocusDialog,8.0
IkeextSaEnum2,8.0
IkeextSaGetById2,8.0
ImmDisableLegacyIME,8.0
ImpersonateAnyClient,8.0
ImpersonatePrinterClient,8.0
InitCommarg,8.0
InitializeContext,8.0
InitializeDeviceAPI,8.0
InitializeIas,8.0
InitializeRouter,8.0
InitializeSamDsExtension,8.0
InitializeSynchronizationBarrier,8.0
InitializeTouchInjection,8.0
InjectTouchInput,8.0
InstallHook,8.0
InstallWindowsUpdateDriverEx,8.0
InterlockedPushListSListEx,8.0
InternalGetIPPhysicalInterfaceForDestination,8.0
InternalGetPS2ColorRenderingDictionary2,8.0
InternalGetPS2ColorSpaceArray2,8.0
InternalGetPS2PreviewCRD2,8.0
InternetAutoProxyGetProxyForUrl,8.0
InternetAutoProxyOnSendRequestComplete,8.0
InternetFreeProxyInfoList,8.0
InternetGetProxyForUrl,8.0
IsDialUpConnection,8.0
IsFullDCInSiteForNetlogon,8.0
IsImmersiveProcess,8.0
IsInDesktopWindowBand,8.0
IsLanConnection,8.0
IsMangledRDNExternal,8.0
IsMouseInPointerEnabled,8.0
IsNameTheLocalMachineOrAClusterSpooler,8.0
IsNamedPipeRpcCall,8.0
IsNativeVhdBoot,8.0
IsRODCInSiteForNetlogon,8.0
IsStringGuid,8.0
IsValidDSInstance,8.0
IsValidNLSVersion,8.0
IsWizardExtensionAvailable,8.0
ItemCallBack,8.0
ItemWndProc,8.0
JetBeginTransaction3,8.0
JetCommitTransaction2,8.0
JetConsumeLogData,8.0
JetCreateIndex4A,8.0
JetCreateIndex4W,8.0
JetCreateTableColumnIndex4A,8.0
JetCreateTableColumnIndex4W,8.0
JetGetErrorInfoW,8.0
JetGetSessionParameter,8.0
JetInit4,8.0
JetInit4A,8.0
JetInit4W,8.0
JetOnlinePatchDatabasePage,8.0
JetOpenTemporaryTable2,8.0
JetPrereadIndexRanges,8.0
JetPrereadTablesW,8.0
JetResizeDatabase,8.0
JetSetCursorFilter,8.0
JetSetSessionParameter,8.0
JetStopServiceInstance2,8.0
JetTestHook,8.0
KRBFXCF2,8.0
KnownStructOutputEx,8.0
KsCreateAllocator2,8.0
KsCreateClock2,8.0
KsCreatePin2,8.0
KsCreateTopologyNode2,8.0
LIBID_wscAPILib,8.0
LdrAccessResource,8.0
LdrAddDllDirectory,8.0
LdrAddLoadAsDataTable,8.0
LdrAddRefDll,8.0
LdrAppxHandleIntegrityFailure,8.0
LdrDisableThreadCalloutsForDll,8.0
LdrEnumResources,8.0
LdrEnumerateLoadedModules,8.0
LdrFindEntryForAddress,8.0
LdrFindResourceDirectory_U,8.0
LdrFindResourceEx_U,8.0
LdrFindResource_U,8.0
LdrFlushAlternateResourceModules,8.0
LdrGetDllDirectory,8.0
LdrGetDllFullName,8.0
LdrGetDllHandle,8.0
LdrGetDllHandleByMapping,8.0
LdrGetDllHandleByName,8.0
LdrGetDllHandleEx,8.0
LdrGetDllPath,8.0
LdrGetFileNameFromLoadAsDataTable,8.0
LdrGetKnownDllSectionHandle,8.0
LdrGetProcedureAddress,8.0
LdrGetProcedureAddressEx,8.0
LdrGetProcedureAddressForCaller,8.0
LdrInitShimEngineDynamic,8.0
LdrLoadAlternateResourceModule,8.0
LdrLoadAlternateResourceModuleEx,8.0
LdrLoadDll,8.0
LdrLockLoaderLock,8.0
LdrOpenImageFileOptionsKey,8.0
LdrProcessInitializationComplete,8.0
LdrProcessRelocationBlock,8.0
LdrProcessRelocationBlockEx,8.0
LdrQueryImageFileExecutionOptions,8.0
LdrQueryImageFileExecutionOptionsEx,8.0
LdrQueryImageFileKeyOption,8.0
LdrQueryModuleServiceTags,8.0
LdrQueryOptionalDelayLoadedAPI,8.0
LdrQueryProcessModuleInformation,8.0
LdrRemoveDllDirectory,8.0
LdrRemoveLoadAsDataTable,8.0
LdrResFindResource,8.0
LdrResFindResourceDirectory,8.0
LdrResRelease,8.0
LdrResSearchResource,8.0
LdrResolveDelayLoadedAPI,8.0
LdrResolveDelayLoadsFromDll,8.0
LdrSetAppCompatDllRedirectionCallback,8.0
LdrSetDefaultDllDirectories,8.0
LdrSetDllDirectory,8.0
LdrSetDllManifestProber,8.0
LdrSetMUICacheType,8.0
LdrShutdownProcess,8.0
LdrShutdownThread,8.0
LdrUnloadAlternateResourceModule,8.0
LdrUnloadAlternateResourceModuleEx,8.0
LdrUnloadDll,8.0
LdrUnlockLoaderLock,8.0
LdrVerifyImageMatchesChecksum,8.0
LdrVerifyImageMatchesChecksumEx,8.0
LdrpResGetMappingSize,8.0
LdrpResGetResourceDirectory,8.0
LeActivate,8.0
LeChangeData,8.0
LeClone,8.0
LeClose,8.0
LeCopy,8.0
LeCopyFromLink,8.0
LeCreateInvisible,8.0
LeDraw,8.0
LeEnumFormat,8.0
LeEqual,8.0
LeExecute,8.0
LeGetData,8.0
LeGetUpdateOptions,8.0
LeObjectConvert,8.0
LeObjectLong,8.0
LeQueryBounds,8.0
LeQueryOpen,8.0
LeQueryOutOfDate,8.0
LeQueryProtocol,8.0
LeQueryType,8.0
LeReconnect,8.0
LeRelease,8.0
LeSaveToStream,8.0
LeSetBounds,8.0
LeSetData,8.0
LeSetHostNames,8.0
LeSetTargetDevice,8.0
LeSetUpdateOptions,8.0
LeShow,8.0
LeUpdate,8.0
LoadAppInitDlls,8.0
LoadGPExtension,8.0
LoadPackagedLibrary,8.0
LocalAliasGet,8.0
LocalFileClose,8.0
LocalFileEnum,8.0
LocalFileGetInfo,8.0
LocalSessionDel,8.0
LocalSessionEnum,8.0
LocalSessionGetInfo,8.0
LocalShareAdd,8.0
LocalShareDelEx,8.0
LocalShareEnum,8.0
LocalShareGetInfo,8.0
LocalShareSetInfo,8.0
LocateXStateFeature,8.0
LogonIdFromWinStationNameA,8.0
LogonIdFromWinStationNameW,8.0
LookupAppContainerDisplayName,8.0
LsaApCallPackage,8.0
LsaApCallPackagePassthrough,8.0
LsaApCallPackageUntrusted,8.0
LsaApInitializePackage,8.0
LsaApLogonTerminated,8.0
LsaApLogonUserEx2,8.0
LsaGetAppliedCAPIDs,8.0
LsaLookupSids2,8.0
LsaQueryCAPs,8.0
LsaSetCAPs,8.0
MD5Final,8.0
MD5Init,8.0
MD5Update,8.0
MFAllocateSerialWorkQueue,8.0
MFBeginRegisterWorkQueueWithMMCSSEx,8.0
MFCreate2DMediaBuffer,8.0
MFCreateAC3MediaSink,8.0
MFCreateADTSMediaSink,8.0
MFCreateDXGIDeviceManager,8.0
MFCreateDXGISurfaceBuffer,8.0
MFCreateFMPEG4MediaSink,8.0
MFCreateMFByteStreamOnStreamEx,8.0
MFCreateMFByteStreamWrapper,8.0
MFCreateMediaBufferFromMediaType,8.0
MFCreateMediaExtensionActivate,8.0
MFCreateMediaTypeFromProperties,8.0
MFCreateMuxSink,8.0
MFCreatePropertiesFromMediaType,8.0
MFCreateProtectedEnvironmentAccess,8.0
MFCreateStreamOnMFByteStream,8.0
MFCreateStreamOnMFByteStreamEx,8.0
MFCreateTrackedSample,8.0
MFCreateTranscodeTopologyFromByteStream,8.0
MFCreateVideoSampleAllocatorEx,8.0
MFCreateWICBitmapBuffer,8.0
