NTSTATUS,hex,DOS,code
STATUS_CANCELLED,0xC0000120,ERROR_OPERATION_ABORTED,995
STATUS_FWP_INJECT_HANDLE_CLOSING,0xC0220101,ERROR_OPERATION_ABORTED,995
STATUS_PENDING,0x00000103,ERROR_IO_PENDING,997
STATUS_HV_CALL_PENDING,0xC0350079,ERROR_IO_PENDING,997
STATUS_DATATYPE_MISALIGNMENT,0x80000002,ERROR_NOACCESS,998
STATUS_ACCESS_VIOLATION,0xC0000005,ERROR_NOACCESS,998
STATUS_CONTROL_STACK_VIOLATION,0xC00001B2,ERROR_NOACCESS,998
STATUS_DATATYPE_MISALIGNMENT_ERROR,0xC00002C5,ERROR_NOACCESS,998
STATUS_IN_PAGE_ERROR,0xC0000006,ERROR_SWAPERROR,999
STATUS_BAD_INITIAL_STACK,0xC0000009,ERROR_STACK_OVERFLOW,1001
STATUS_STACK_OVERFLOW,0xC00000FD,ERROR_STACK_OVERFLOW,1001
STATUS_UNRECOGNIZED_VOLUME,0xC000014F,ERROR_UNRECOGNIZED_VOLUME,1005
STATUS_FILE_INVALID,0xC0000098,ERROR_FILE_INVALID,1006
STATUS_MAPPED_FILE_SIZE_ZERO,0xC000011E,ERROR_FILE_INVALID,1006
STATUS_FULLSCREEN_MODE,0xC0000159,ERROR_FULLSCREEN_MODE,1007
STATUS_NO_TOKEN,0xC000007C,ERROR_NO_TOKEN,1008
STATUS_REGISTRY_CORRUPT,0xC000014C,ERROR_BADDB,1009
STATUS_REGISTRY_RECOVERED,0x40000009,ERROR_REGISTRY_RECOVERED,1014
STATUS_REGISTRY_IO_FAILED,0xC000014D,ERROR_REGISTRY_IO_FAILED,1016
STATUS_NOT_REGISTRY_FILE,0xC000015C,ERROR_NOT_REGISTRY_FILE,1017
STATUS_KEY_DELETED,0xC000017C,ERROR_KEY_DELETED,1018
STATUS_HIVE_UNLOADED,0xC0000425,ERROR_KEY_DELETED,1018
STATUS_NO_LOG_SPACE,0xC000017D,ERROR_NO_LOG_SPACE,1019
STATUS_KEY_HAS_CHILDREN,0xC0000180,ERROR_KEY_HAS_CHILDREN,1020
STATUS_CHILD_MUST_BE_VOLATILE,0xC0000181,ERROR_CHILD_MUST_BE_VOLATILE,1021
STATUS_NOTIFY_ENUM_DIR,0x0000010C,ERROR_NOTIFY_ENUM_DIR,1022
STATUS_REDIRECTOR_STARTED,0xC00000FC,ERROR_SERVICE_ALREADY_RUNNING,1056
STATUS_IMAGE_ALREADY_LOADED,0xC000010E,ERROR_SERVICE_ALREADY_RUNNING,1056
STATUS_IMAGE_ALREADY_LOADED_AS_DLL,0xC000019D,ERROR_SERVICE_ALREADY_RUNNING,1056
STATUS_PLUGPLAY_NO_DEVICE,0xC000025E,ERROR_SERVICE_DISABLED,1058
STATUS_END_OF_MEDIA,0x8000001E,ERROR_END_OF_MEDIA,1100
STATUS_FILEMARK_DETECTED,0x8000001B,ERROR_FILEMARK_DETECTED,1101
STATUS_BEGINNING_OF_MEDIA,0x8000001F,ERROR_BEGINNING_OF_MEDIA,1102
STATUS_SETMARK_DETECTED,0x80000021,ERROR_SETMARK_DETECTED,1103
STATUS_NO_DATA_DETECTED,0x80000022,ERROR_NO_DATA_DETECTED,1104
STATUS_PARTITION_FAILURE,0xC0000172,ERROR_PARTITION_FAILURE,1105
STATUS_INVALID_BLOCK_LENGTH,0xC0000173,ERROR_INVALID_BLOCK_LENGTH,1106
STATUS_DEVICE_NOT_PARTITIONED,0xC0000174,ERROR_DEVICE_NOT_PARTITIONED,1107
STATUS_UNABLE_TO_LOCK_MEDIA,0xC0000175,ERROR_UNABLE_TO_LOCK_MEDIA,1108
STATUS_UNABLE_TO_UNLOAD_MEDIA,0xC0000176,ERROR_UNABLE_TO_UNLOAD_MEDIA,1109
STATUS_VERIFY_REQUIRED,0x80000016,ERROR_MEDIA_CHANGED,1110
STATUS_MEDIA_CHANGED,0x8000001C,ERROR_MEDIA_CHANGED,1110
STATUS_BUS_RESET,0x8000001D,ERROR_BUS_RESET,1111
STATUS_NO_MEDIA,0xC0000178,ERROR_NO_MEDIA_IN_DRIVE,1112
STATUS_UNMAPPABLE_CHARACTER,0xC0000162,ERROR_NO_UNICODE_TRANSLATION,1113
STATUS_NO_UNICODE_TRANSLATION,0xC0000717,ERROR_NO_UNICODE_TRANSLATION,1113
STATUS_DLL_INIT_FAILED,0xC0000142,ERROR_DLL_INIT_FAILED,1114
STATUS_IMAGE_LOADED_AS_PATCH_IMAGE,0xC00004C0,ERROR_DLL_INIT_FAILED,1114
STATUS_SHUTDOWN_IN_PROGRESS,0xC00002FE,ERROR_SHUTDOWN_IN_PROGRESS,1115
STATUS_DATA_OVERRUN,0xC000003C,ERROR_IO_DEVICE,1117
STATUS_DATA_LATE_ERROR,0xC000003D,ERROR_IO_DEVICE,1117
STATUS_UNEXPECTED_IO_ERROR,0xC00000E9,ERROR_IO_DEVICE,1117
STATUS_FT_MISSING_MEMBER,0xC000015F,ERROR_IO_DEVICE,1117
STATUS_FT_ORPHANING,0xC000016D,ERROR_IO_DEVICE,1117
STATUS_DRIVER_INTERNAL_ERROR,0xC0000183,ERROR_IO_DEVICE,1117
STATUS_IO_DEVICE_ERROR,0xC0000185,ERROR_IO_DEVICE,1117
STATUS_DEVICE_PROTOCOL_ERROR,0xC0000186,ERROR_IO_DEVICE,1117
STATUS_SERIAL_NO_DEVICE_INITED,0xC0000150,ERROR_SERIAL_NO_DEVICE,1118
STATUS_SHARED_IRQ_BUSY,0xC000016C,ERROR_IRQ_BUSY,1119
STATUS_SERIAL_MORE_WRITES,0x40000008,ERROR_MORE_WRITES,1120
STATUS_SERIAL_COUNTER_TIMEOUT,0x4000000C,ERROR_COUNTER_TIMEOUT,1121
STATUS_FLOPPY_ID_MARK_NOT_FOUND,0xC0000165,ERROR_FLOPPY_ID_MARK_NOT_FOUND,1122
STATUS_FLOPPY_WRONG_CYLINDER,0xC0000166,ERROR_FLOPPY_WRONG_CYLINDER,1123
STATUS_FLOPPY_UNKNOWN_ERROR,0xC0000167,ERROR_FLOPPY_UNKNOWN_ERROR,1124
STATUS_FLOPPY_BAD_REGISTERS,0xC0000168,ERROR_FLOPPY_BAD_REGISTERS,1125
STATUS_DISK_RECALIBRATE_FAILED,0xC0000169,ERROR_DISK_RECALIBRATE_FAILED,1126
STATUS_DISK_OPERATION_FAILED,0xC000016A,ERROR_DISK_OPERATION_FAILED,1127
STATUS_DISK_RESET_FAILED,0xC000016B,ERROR_DISK_RESET_FAILED,1128
STATUS_EOM_OVERFLOW,0xC0000177,ERROR_EOM_OVERFLOW,1129
STATUS_INSUFF_SERVER_RESOURCES,0xC0000205,ERROR_NOT_ENOUGH_SERVER_MEMORY,1130
STATUS_POSSIBLE_DEADLOCK,0xC0000194,ERROR_POSSIBLE_DEADLOCK,1131
STATUS_MAPPED_ALIGNMENT,0xC0000220,ERROR_MAPPED_ALIGNMENT,1132
STATUS_TOO_MANY_LINKS,0xC0000265,ERROR_TOO_MANY_LINKS,1142
STATUS_SOURCE_ELEMENT_EMPTY,0xC0000283,ERROR_SOURCE_ELEMENT_EMPTY,1160
STATUS_DESTINATION_ELEMENT_FULL,0xC0000284,ERROR_DESTINATION_ELEMENT_FULL,1161
STATUS_ILLEGAL_ELEMENT_ADDRESS,0xC0000285,ERROR_ILLEGAL_ELEMENT_ADDRESS,1162
STATUS_MAGAZINE_NOT_PRESENT,0xC0000286,ERROR_MAGAZINE_NOT_PRESENT,1163
STATUS_REINITIALIZATION_NEEDED,0xC0000287,ERROR_DEVICE_REINITIALIZATION_NEEDED,1164
STATUS_DEVICE_REQUIRES_CLEANING,0x80000288,ERROR_DEVICE_REQUIRES_CLEANING,1165
STATUS_DEVICE_DOOR_OPEN,0x80000289,ERROR_DEVICE_DOOR_OPEN,1166
STATUS_DEVICE_NOT_CONNECTED,0xC000009D,ERROR_DEVICE_NOT_CONNECTED,1167
STATUS_NOT_FOUND,0xC0000225,ERROR_NOT_FOUND,1168
STATUS_PNP_DRIVER_CONFIGURATION_NOT_FOUND,0xC0000492,ERROR_NOT_FOUND,1168
STATUS_NO_MATCH,0xC0000272,ERROR_NO_MATCH,1169
STATUS_PNP_NO_COMPAT_DRIVERS,0xC0000490,ERROR_NO_MATCH,1169
STATUS_PROPSET_NOT_FOUND,0xC0000230,ERROR_SET_NOT_FOUND,1170
STATUS_PNP_DRIVER_CONFIGURATION_INCOMPLETE,0xC0000493,ERROR_SET_NOT_FOUND,1170
STATUS_NO_TRACKING_SERVICE,0xC000029F,ERROR_NO_TRACKING_SERVICE,1172
STATUS_JOURNAL_DELETE_IN_PROGRESS,0xC00002B7,ERROR_JOURNAL_DELETE_IN_PROGRESS,1178
STATUS_JOURNAL_NOT_ACTIVE,0xC00002B8,ERROR_JOURNAL_NOT_ACTIVE,1179
STATUS_JOURNAL_ENTRY_DELETED,0xC00002CF,ERROR_JOURNAL_ENTRY_DELETED,1181
STATUS_PARTITION_TERMINATING,0xC00004A0,ERROR_PARTITION_TERMINATING,1184
STATUS_DFS_UNAVAILABLE,0xC000026D,ERROR_CONNECTION_UNAVAIL,1201
STATUS_INVALID_COMPUTER_NAME,0xC0000122,ERROR_INVALID_COMPUTERNAME,1210
STATUS_INVALID_ADDRESS_COMPONENT,0xC0000207,ERROR_INVALID_NETNAME,1214
STATUS_INVALID_ADDRESS_WILDCARD,0xC0000208,ERROR_INVALID_NETNAME,1214
STATUS_NETWORK_CREDENTIAL_CONFLICT,0xC0000195,ERROR_SESSION_CREDENTIAL_CONFLICT,1219
STATUS_REMOTE_SESSION_LIMIT,0xC0000196,ERROR_REMOTE_SESSION_LIMIT_EXCEEDED,1220
STATUS_USER_MAPPED_FILE,0xC0000243,ERROR_USER_MAPPED_FILE,1224
STATUS_PURGE_FAILED,0xC0000435,ERROR_USER_MAPPED_FILE,1224
STATUS_CONNECTION_REFUSED,0xC0000236,ERROR_CONNECTION_REFUSED,1225
STATUS_GRACEFUL_DISCONNECT,0xC0000237,ERROR_GRACEFUL_DISCONNECT,1226
STATUS_ADDRESS_ALREADY_ASSOCIATED,0xC0000238,ERROR_ADDRESS_ALREADY_ASSOCIATED,1227
STATUS_ADDRESS_NOT_ASSOCIATED,0xC0000239,ERROR_ADDRESS_NOT_ASSOCIATED,1228
STATUS_CONNECTION_INVALID,0xC000023A,ERROR_CONNECTION_INVALID,1229
STATUS_CONNECTION_ACTIVE,0xC000023B,ERROR_CONNECTION_ACTIVE,1230
STATUS_NETWORK_UNREACHABLE,0xC000023C,ERROR_NETWORK_UNREACHABLE,1231
STATUS_HOST_UNREACHABLE,0xC000023D,ERROR_HOST_UNREACHABLE,1232
STATUS_PATH_NOT_COVERED,0xC0000257,ERROR_HOST_UNREACHABLE,1232
STATUS_HOPLIMIT_EXCEEDED,0xC000A012,ERROR_HOST_UNREACHABLE,1232
STATUS_PROTOCOL_UNREACHABLE,0xC000023E,ERROR_PROTOCOL_UNREACHABLE,1233
STATUS_FASTPATH_REJECTED,0xC000A014,ERROR_PROTOCOL_UNREACHABLE,1233
STATUS_PORT_UNREACHABLE,0xC000023F,ERROR_PORT_UNREACHABLE,1234
STATUS_REQUEST_ABORTED,0xC0000240,ERROR_REQUEST_ABORTED,1235
STATUS_CONNECTION_ABORTED,0xC0000241,ERROR_CONNECTION_ABORTED,1236
STATUS_LPC_REPLY_LOST,0xC0000253,ERROR_CONNECTION_ABORTED,1236
STATUS_RETRY,0xC000022D,ERROR_RETRY,1237
STATUS_PROACTIVE_SCAN_IN_PROGRESS,0xC000080F,ERROR_RETRY,1237
STATUS_CLUSTER_CSV_READ_OPLOCK_BREAK_IN_PROGRESS,0xC0130020,ERROR_RETRY,1237
STATUS_CLUSTER_CSV_AUTO_PAUSE_ERROR,0xC0130021,ERROR_RETRY,1237
STATUS_CLUSTER_CSV_SNAPSHOT_CREATION_IN_PROGRESS,0xC0130025,ERROR_RETRY,1237
STATUS_CLUSTER_CSV_NO_SNAPSHOTS,0xC0130027,ERROR_RETRY,1237
STATUS_FWP_INJECT_HANDLE_STALE,0xC0220102,ERROR_RETRY,1237
STATUS_CONNECTION_COUNT_LIMIT,0xC0000246,ERROR_CONNECTION_COUNT_LIMIT,1238
STATUS_LOGIN_TIME_RESTRICTION,0xC0000247,ERROR_LOGIN_TIME_RESTRICTION,1239
STATUS_LOGIN_WKSTA_RESTRICTION,0xC0000248,ERROR_LOGIN_WKSTA_RESTRICTION,1240
STATUS_ILL_FORMED_SERVICE_ENTRY,0xC0000160,ERROR_SERVICE_NOT_FOUND,1243
STATUS_ALREADY_INITIALIZED,0xC0000510,ERROR_ALREADY_INITIALIZED,1247
STATUS_ONLY_IF_CONNECTED,0xC00002CC,ERROR_ONLY_IF_CONNECTED,1251
STATUS_NOT_SUPPORTED_ON_SBS,0xC0000300,ERROR_NOT_SUPPORTED_ON_SBS,1254
STATUS_SERVER_SHUTDOWN_IN_PROGRESS,0xC00002FF,ERROR_SERVER_SHUTDOWN_IN_PROGRESS,1255
STATUS_HOST_DOWN,0xC0000350,ERROR_HOST_DOWN,1256
STATUS_APPHELP_BLOCK,0xC000035D,ERROR_APPHELP_BLOCK,1259
STATUS_ACCESS_DISABLED_BY_POLICY_DEFAULT,0xC0000361,ERROR_ACCESS_DISABLED_BY_POLICY,1260
STATUS_ACCESS_DISABLED_BY_POLICY_PATH,0xC0000362,ERROR_ACCESS_DISABLED_BY_POLICY,1260
STATUS_ACCESS_DISABLED_BY_POLICY_PUBLISHER,0xC0000363,ERROR_ACCESS_DISABLED_BY_POLICY,1260
STATUS_ACCESS_DISABLED_BY_POLICY_OTHER,0xC0000364,ERROR_ACCESS_DISABLED_BY_POLICY,1260
STATUS_REG_NAT_CONSUMPTION,0xC00002C9,ERROR_REG_NAT_CONSUMPTION,1261
STATUS_PKINIT_FAILURE,0xC0000320,ERROR_PKINIT_FAILURE,1263
STATUS_SMARTCARD_SUBSYSTEM_FAILURE,0xC0000321,ERROR_SMARTCARD_SUBSYSTEM_FAILURE,1264
STATUS_DOWNGRADE_DETECTED,0xC0000388,ERROR_DOWNGRADE_DETECTED,1265
STATUS_SMB_GUEST_LOGON_BLOCKED,0xC05D0002,ERROR_SMB_GUEST_LOGON_BLOCKED,1272
STATUS_DRIVER_BLOCKED_CRITICAL,0xC000036B,ERROR_DRIVER_BLOCKED,1275
STATUS_DRIVER_BLOCKED,0xC000036C,ERROR_DRIVER_BLOCKED,1275
STATUS_INCOMPATIBLE_DRIVER_BLOCKED,0xC0000424,ERROR_DRIVER_BLOCKED,1275
STATUS_INVALID_IMPORT_OF_NON_DLL,0xC000036F,ERROR_INVALID_IMPORT_OF_NON_DLL,1276
STATUS_RECOVERY_FAILURE,0xC0000227,ERROR_RECOVERY_FAILURE,1279
STATUS_STACK_BUFFER_OVERRUN,0xC0000409,ERROR_STACK_BUFFER_OVERRUN,1282
STATUS_PARAMETER_QUOTA_EXCEEDED,0xC0000410,ERROR_PARAMETER_QUOTA_EXCEEDED,1283
STATUS_DEBUGGER_INACTIVE,0xC0000354,ERROR_DEBUGGER_INACTIVE,1284
STATUS_DELAY_LOAD_FAILED,0xC0000412,ERROR_DELAY_LOAD_FAILED,1285
STATUS_VDM_DISALLOWED,0xC0000414,ERROR_VDM_DISALLOWED,1286
STATUS_INVALID_CRUNTIME_PARAMETER,0xC0000417,ERROR_INVALID_CRUNTIME_PARAMETER,1288
STATUS_BEYOND_VDL,0xC0000432,ERROR_BEYOND_VDL,1289
STATUS_DRIVER_PROCESS_TERMINATED,0xC0000450,ERROR_DRIVER_PROCESS_TERMINATED,1291
STATUS_IMPLEMENTATION_LIMIT,0xC000042B,ERROR_IMPLEMENTATION_LIMIT,1292
STATUS_PROCESS_IS_PROTECTED,0xC0000712,ERROR_PROCESS_IS_PROTECTED,1293
STATUS_DISK_QUOTA_EXCEEDED,0xC0000802,ERROR_DISK_QUOTA_EXCEEDED,1295
STATUS_CONTENT_BLOCKED,0xC0000804,ERROR_CONTENT_BLOCKED,1296
STATUS_INVALID_LABEL,0xC0000446,ERROR_INVALID_LABEL,1299
STATUS_NOT_ALL_ASSIGNED,0x00000106,ERROR_NOT_ALL_ASSIGNED,1300
STATUS_SOME_NOT_MAPPED,0x00000107,ERROR_SOME_NOT_MAPPED,1301
STATUS_NO_QUOTAS_FOR_ACCOUNT,0x0000010D,ERROR_NO_QUOTAS_FOR_ACCOUNT,1302
STATUS_LOCAL_USER_SESSION_KEY,0x40000006,ERROR_LOCAL_USER_SESSION_KEY,1303
STATUS_NULL_LM_PASSWORD,0x4000000D,ERROR_NULL_LM_PASSWORD,1304
STATUS_UNKNOWN_REVISION,0xC0000058,ERROR_UNKNOWN_REVISION,1305
STATUS_REVISION_MISMATCH,0xC0000059,ERROR_REVISION_MISMATCH,1306
STATUS_INVALID_OWNER,0xC000005A,ERROR_INVALID_OWNER,1307
STATUS_INVALID_PRIMARY_GROUP,0xC000005B,ERROR_INVALID_PRIMARY_GROUP,1308
STATUS_NO_IMPERSONATION_TOKEN,0xC000005C,ERROR_NO_IMPERSONATION_TOKEN,1309
STATUS_CANT_DISABLE_MANDATORY,0xC000005D,ERROR_CANT_DISABLE_MANDATORY,1310
STATUS_NO_LOGON_SERVERS,0xC000005E,ERROR_NO_LOGON_SERVERS,1311
STATUS_NO_SUCH_LOGON_SESSION,0xC000005F,ERROR_NO_SUCH_LOGON_SESSION,1312
STATUS_NO_SUCH_PRIVILEGE,0xC0000060,ERROR_NO_SUCH_PRIVILEGE,1313
STATUS_PRIVILEGE_NOT_HELD,0xC0000061,ERROR_PRIVILEGE_NOT_HELD,1314
STATUS_INVALID_ACCOUNT_NAME,0xC0000062,ERROR_INVALID_ACCOUNT_NAME,1315
STATUS_USER_EXISTS,0xC0000063,ERROR_USER_EXISTS,1316
STATUS_NO_SUCH_USER,0xC0000064,ERROR_NO_SUCH_USER,1317
STATUS_GROUP_EXISTS,0xC0000065,ERROR_GROUP_EXISTS,1318
STATUS_NO_SUCH_GROUP,0xC0000066,ERROR_NO_SUCH_GROUP,1319
STATUS_MEMBER_IN_GROUP,0xC0000067,ERROR_MEMBER_IN_GROUP,1320
STATUS_MEMBER_NOT_IN_GROUP,0xC0000068,ERROR_MEMBER_NOT_IN_GROUP,1321
STATUS_LAST_ADMIN,0xC0000069,ERROR_LAST_ADMIN,1322
STATUS_ILL_FORMED_PASSWORD,0xC000006B,ERROR_ILL_FORMED_PASSWORD,1324
STATUS_PASSWORD_RESTRICTION,0xC000006C,ERROR_PASSWORD_RESTRICTION,1325
STATUS_LOGON_FAILURE,0xC000006D,ERROR_LOGON_FAILURE,1326
STATUS_USER2USER_REQUIRED,0xC0000408,ERROR_LOGON_FAILURE,1326
STATUS_CERTIFICATE_MAPPING_NOT_UNIQUE,0xC0000714,ERROR_LOGON_FAILURE,1326
STATUS_ACCOUNT_RESTRICTION,0xC000006E,ERROR_ACCOUNT_RESTRICTION,1327
STATUS_INVALID_LOGON_HOURS,0xC000006F,ERROR_INVALID_LOGON_HOURS,1328
STATUS_INVALID_WORKSTATION,0xC0000070,ERROR_INVALID_WORKSTATION,1329
STATUS_PASSWORD_EXPIRED,0xC0000071,ERROR_PASSWORD_EXPIRED,1330
STATUS_ACCOUNT_DISABLED,0xC0000072,ERROR_ACCOUNT_DISABLED,1331
STATUS_NONE_MAPPED,0xC0000073,ERROR_NONE_MAPPED,1332
STATUS_TOO_MANY_LUIDS_REQUESTED,0xC0000074,ERROR_TOO_MANY_LUIDS_REQUESTED,1333
STATUS_LUIDS_EXHAUSTED,0xC0000075,ERROR_LUIDS_EXHAUSTED,1334
STATUS_INVALID_SUB_AUTHORITY,0xC0000076,ERROR_INVALID_SUB_AUTHORITY,1335
STATUS_INVALID_ACL,0xC0000077,ERROR_INVALID_ACL,1336
STATUS_INVALID_SID,0xC0000078,ERROR_INVALID_SID,1337
STATUS_INVALID_SECURITY_DESCR,0xC0000079,ERROR_INVALID_SECURITY_DESCR,1338
STATUS_BAD_INHERITANCE_ACL,0xC000007D,ERROR_BAD_INHERITANCE_ACL,1340
STATUS_SERVER_DISABLED,0xC0000080,ERROR_SERVER_DISABLED,1341
STATUS_SERVER_NOT_DISABLED,0xC0000081,ERROR_SERVER_NOT_DISABLED,1342
STATUS_INVALID_ID_AUTHORITY,0xC0000084,ERROR_INVALID_ID_AUTHORITY,1343
STATUS_ALLOTTED_SPACE_EXCEEDED,0xC0000099,ERROR_ALLOTTED_SPACE_EXCEEDED,1344
STATUS_INVALID_GROUP_ATTRIBUTES,0xC00000A4,ERROR_INVALID_GROUP_ATTRIBUTES,1345
STATUS_BAD_IMPERSONATION_LEVEL,0xC00000A5,ERROR_BAD_IMPERSONATION_LEVEL,1346
STATUS_CANT_OPEN_ANONYMOUS,0xC00000A6,ERROR_CANT_OPEN_ANONYMOUS,1347
STATUS_BAD_VALIDATION_CLASS,0xC00000A7,ERROR_BAD_VALIDATION_CLASS,1348
STATUS_BAD_TOKEN_TYPE,0xC00000A8,ERROR_BAD_TOKEN_TYPE,1349
STATUS_NO_SECURITY_ON_OBJECT,0xC00000D7,ERROR_NO_SECURITY_ON_OBJECT,1350
STATUS_CANT_ACCESS_DOMAIN_INFO,0xC00000DA,ERROR_CANT_ACCESS_DOMAIN_INFO,1351
STATUS_INVALID_SERVER_STATE,0xC00000DC,ERROR_INVALID_SERVER_STATE,1352
STATUS_INVALID_DOMAIN_STATE,0xC00000DD,ERROR_INVALID_DOMAIN_STATE,1353
STATUS_INVALID_DOMAIN_ROLE,0xC00000DE,ERROR_INVALID_DOMAIN_ROLE,1354
STATUS_NO_SUCH_DOMAIN,0xC00000DF,ERROR_NO_SUCH_DOMAIN,1355
STATUS_DOMAIN_EXISTS,0xC00000E0,ERROR_DOMAIN_EXISTS,1356
STATUS_DOMAIN_LIMIT_EXCEEDED,0xC00000E1,ERROR_DOMAIN_LIMIT_EXCEEDED,1357
STATUS_INTERNAL_DB_CORRUPTION,0xC00000E4,ERROR_INTERNAL_DB_CORRUPTION,1358
STATUS_MESSAGE_RETRIEVED,0x4000002E,ERROR_INTERNAL_ERROR,1359
STATUS_ALPC_CHECK_COMPLETION_LIST,0x40000030,ERROR_INTERNAL_ERROR,1359
STATUS_INTERNAL_ERROR,0xC00000E5,ERROR_INTERNAL_ERROR,1359
STATUS_STOWED_EXCEPTION,0xC000027B,ERROR_INTERNAL_ERROR,1359
STATUS_CONTEXT_STOWED_EXCEPTION,0xC000027C,ERROR_INTERNAL_ERROR,1359
STATUS_HEAP_CORRUPTION,0xC0000374,ERROR_INTERNAL_ERROR,1359
STATUS_PATCH_NOT_REGISTERED,0xC00004D4,ERROR_INTERNAL_ERROR,1359
STATUS_PORT_CLOSED,0xC0000700,ERROR_INTERNAL_ERROR,1359
STATUS_MESSAGE_LOST,0xC0000701,ERROR_INTERNAL_ERROR,1359
STATUS_REQUEST_CANCELED,0xC0000703,ERROR_INTERNAL_ERROR,1359
STATUS_RESOURCE_IN_USE,0xC0000708,ERROR_INTERNAL_ERROR,1359
STATUS_ALREADY_REGISTERED,0xC0000718,ERROR_INTERNAL_ERROR,1359
STATUS_CONTEXT_MISMATCH,0xC0000719,ERROR_INTERNAL_ERROR,1359
STATUS_PORT_ALREADY_HAS_COMPLETION_LIST,0xC000071A,ERROR_INTERNAL_ERROR,1359
STATUS_CORRUPT_LOG_UPLEVEL_RECORDS,0xC0000811,ERROR_INTERNAL_ERROR,1359
STATUS_RTPM_PCR_READ_INCOMPLETE,0xC0293003,ERROR_INTERNAL_ERROR,1359
STATUS_RTPM_UNSUPPORTED_CMD,0xC0293005,ERROR_INTERNAL_ERROR,1359
STATUS_RDBSS_RESTART_OPERATION,0xC0410001,ERROR_INTERNAL_ERROR,1359
STATUS_RDBSS_CONTINUE_OPERATION,0xC0410002,ERROR_INTERNAL_ERROR,1359
STATUS_RDBSS_POST_OPERATION,0xC0410003,ERROR_INTERNAL_ERROR,1359
STATUS_RDBSS_RETRY_LOOKUP,0xC0410004,ERROR_INTERNAL_ERROR,1359
STATUS_GENERIC_NOT_MAPPED,0xC00000E6,ERROR_GENERIC_NOT_MAPPED,1360
STATUS_BAD_DESCRIPTOR_FORMAT,0xC00000E7,ERROR_BAD_DESCRIPTOR_FORMAT,1361
STATUS_NOT_LOGON_PROCESS,0xC00000ED,ERROR_NOT_LOGON_PROCESS,1362
STATUS_LOGON_SESSION_EXISTS,0xC00000EE,ERROR_LOGON_SESSION_EXISTS,1363
STATUS_NO_SUCH_PACKAGE,0xC00000FE,ERROR_NO_SUCH_PACKAGE,1364
STATUS_BAD_LOGON_SESSION_STATE,0xC0000104,ERROR_BAD_LOGON_SESSION_STATE,1365
STATUS_LOGON_SESSION_COLLISION,0xC0000105,ERROR_LOGON_SESSION_COLLISION,1366
STATUS_INVALID_LOGON_TYPE,0xC000010B,ERROR_INVALID_LOGON_TYPE,1367
STATUS_CANNOT_IMPERSONATE,0xC000010D,ERROR_CANNOT_IMPERSONATE,1368
STATUS_RXACT_INVALID_STATE,0xC000011C,ERROR_RXACT_INVALID_STATE,1369
STATUS_RXACT_COMMIT_FAILURE,0xC000011D,ERROR_RXACT_COMMIT_FAILURE,1370
STATUS_SPECIAL_ACCOUNT,0xC0000124,ERROR_SPECIAL_ACCOUNT,1371
STATUS_SPECIAL_GROUP,0xC0000125,ERROR_SPECIAL_GROUP,1372
STATUS_SPECIAL_USER,0xC0000126,ERROR_SPECIAL_USER,1373
STATUS_MEMBERS_PRIMARY_GROUP,0xC0000127,ERROR_MEMBERS_PRIMARY_GROUP,1374
STATUS_TOKEN_ALREADY_IN_USE,0xC000012B,ERROR_TOKEN_ALREADY_IN_USE,1375
STATUS_NO_SUCH_ALIAS,0xC0000151,ERROR_NO_SUCH_ALIAS,1376
STATUS_MEMBER_NOT_IN_ALIAS,0xC0000152,ERROR_MEMBER_NOT_IN_ALIAS,1377
STATUS_MEMBER_IN_ALIAS,0xC0000153,ERROR_MEMBER_IN_ALIAS,1378
STATUS_ALIAS_EXISTS,0xC0000154,ERROR_ALIAS_EXISTS,1379
STATUS_LOGON_NOT_GRANTED,0xC0000155,ERROR_LOGON_NOT_GRANTED,1380
STATUS_TOO_MANY_SECRETS,0xC0000156,ERROR_TOO_MANY_SECRETS,1381
STATUS_SECRET_TOO_LONG,0xC0000157,ERROR_SECRET_TOO_LONG,1382
STATUS_INTERNAL_DB_ERROR,0xC0000158,ERROR_INTERNAL_DB_ERROR,1383
STATUS_TOO_MANY_CONTEXT_IDS,0xC000015A,ERROR_TOO_MANY_CONTEXT_IDS,1384
STATUS_LOGON_TYPE_NOT_GRANTED,0xC000015B,ERROR_LOGON_TYPE_NOT_GRANTED,1385
STATUS_NT_CROSS_ENCRYPTION_REQUIRED,0xC000015D,ERROR_NT_CROSS_ENCRYPTION_REQUIRED,1386
STATUS_NO_SUCH_MEMBER,0xC000017A,ERROR_NO_SUCH_MEMBER,1387
STATUS_INVALID_MEMBER,0xC000017B,ERROR_INVALID_MEMBER,1388
STATUS_TOO_MANY_SIDS,0xC000017E,ERROR_TOO_MANY_SIDS,1389
STATUS_LM_CROSS_ENCRYPTION_REQUIRED,0xC000017F,ERROR_LM_CROSS_ENCRYPTION_REQUIRED,1390
STATUS_NO_INHERITANCE,0x8000000B,ERROR_NO_INHERITANCE,1391
STATUS_NONEXISTENT_EA_ENTRY,0xC0000051,ERROR_FILE_CORRUPT,1392
STATUS_NO_EAS_ON_FILE,0xC0000052,ERROR_FILE_CORRUPT,1392
STATUS_EA_CORRUPT_ERROR,0xC0000053,ERROR_FILE_CORRUPT,1392
STATUS_FILE_CORRUPT_ERROR,0xC0000102,ERROR_FILE_CORRUPT,1392
